method,lib,skl_nb_base_estimators,skl_dt_nodes,N,dim,max_depth,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size
predict,onxonnxruntime1,,,1000,50,10,10,1,0.0003233780153095722,0.0004748459905385971,0.00032643997110426426,0.0003511859104037285,0.00034934110008180144,0.0003233780153095722,0.0004348186015068601,10,0.00032913603354245424,0,1.0,11.0,79916.0
predict,skl,1.0,154109.0,1,50,20,10,1,4.908605478703976e-05,0.00012918701395392418,5.156500265002251e-05,6.618304178118706e-05,6.655985489487649e-05,4.908605478703976e-05,0.00011895660517019536,10,5.305057857185602e-05,0,,,
predict,onxpython,,,1,50,20,10,1,1.9269995391368866e-05,8.892104960978031e-05,1.9638100638985634e-05,2.153683453798294e-05,2.7336389757692813e-05,1.9269995391368866e-05,6.7692721615738e-05,10,2.001691609621048e-05,0,1.0,11.0,6354827.0
predict,onxonnxruntime1,,,1,50,20,10,1,2.5938032194972038e-05,7.886998355388641e-05,2.646702341735363e-05,2.89171002805233e-05,3.278462681919336e-05,2.5938032194972038e-05,6.324259668686761e-05,10,2.670555841177702e-05,0,1.0,11.0,6354827.0
predict,skl,1.0,154109.0,10,50,20,10,1,5.325581878423691e-05,7.596798241138458e-05,5.557783879339695e-05,6.060604937374592e-05,5.8887177146971226e-05,5.325581878423691e-05,7.159363963674169e-05,10,5.666445940732956e-05,0,,,
predict,onxpython,,,10,50,20,10,1,2.2727996110916138e-05,7.002311758697033e-05,2.315291203558445e-05,2.5596003979444504e-05,2.868201117962599e-05,2.2727996110916138e-05,5.584137347419914e-05,10,2.3818458430469036e-05,0,1.0,11.0,6354827.0
predict,onxonnxruntime1,,,10,50,20,10,1,4.198378883302212e-05,6.207404658198357e-05,4.345388151705265e-05,4.666810855269432e-05,4.6611297875642776e-05,4.198378883302212e-05,5.7817935095212565e-05,10,4.4950516894459724e-05,0,1.0,11.0,6354827.0
predict,skl,1.0,154109.0,100,50,20,10,1,9.443494491279125e-05,0.0001259420532733202,9.855418466031551e-05,0.00010428996756672859,0.00010287798941135406,9.443494491279125e-05,0.00012022630318096712,10,9.892089292407036e-05,0,,,
predict,onxpython,,,100,50,20,10,1,5.193892866373062e-05,0.0001051959116011858,5.309213884174824e-05,6.014388054609299e-05,6.060351151973009e-05,5.193892866373062e-05,9.08123640661755e-05,10,5.42135676369071e-05,0,1.0,11.0,6354827.0
predict,onxonnxruntime1,,,100,50,20,10,1,0.0001556898932904005,0.00019898894242942333,0.00016719195991754532,0.00018077204003930092,0.0001730585005134344,0.0001556898932904005,0.00019888430597467726,10,0.00017465045675635338,0,1.0,11.0,6354827.0
predict,skl,1.0,154109.0,1000,50,20,10,1,0.0004014810547232628,0.0006011941004544497,0.00042626215144991875,0.00048370310105383396,0.0004590059630572796,0.0004014810547232628,0.0005686201892618605,10,0.0004424435319378972,0,,,
predict,onxpython,,,1000,50,20,10,1,0.00023890403099358082,0.00044327392242848873,0.0002719131298363209,0.00031044287607073784,0.0003005721839144826,0.00023890403099358082,0.00040975221649539907,10,0.00029020244255661964,0,1.0,11.0,6354827.0
predict,onxonnxruntime1,,,1000,50,20,10,1,0.000968283973634243,0.0015159030444920063,0.00098803685978055,0.0010566108394414186,0.0010719539830461144,0.000968283973634243,0.0013834920820155149,10,0.0010087714763358235,0,1.0,11.0,6354827.0
predict,skl,1.0,15.0,1,100,3,10,1,4.717404954135418e-05,0.00032062106765806675,4.9615977331995964e-05,0.00014714617282152176,0.00011193666141480207,4.717404954135418e-05,0.0002881868458096733,10,5.30885299667716e-05,0,,,
predict,onxpython,,,1,100,3,10,1,1.693982630968094e-05,9.308196604251862e-05,1.7312122508883476e-05,1.841713674366474e-05,2.5368528440594673e-05,1.693982630968094e-05,6.965474862421212e-05,10,1.742551103234291e-05,0,1.0,11.0,1089.0
predict,onxonnxruntime1,,,1,100,3,10,1,2.3537082597613335e-05,8.214008994400501e-05,2.3853033781051636e-05,2.488703466951847e-05,3.021720331162214e-05,2.3537082597613335e-05,6.422411620931646e-05,10,2.414837945252657e-05,0,1.0,11.0,1089.0
predict,skl,1.0,15.0,10,100,3,10,1,4.762597382068634e-05,0.00010422291234135628,4.8595014959573746e-05,5.146698094904423e-05,5.5101606994867326e-05,4.762597382068634e-05,8.748774475221188e-05,10,4.875159356743097e-05,0,,,
predict,onxpython,,,10,100,3,10,1,1.835799776017666e-05,6.435299292206764e-05,1.8831109628081322e-05,1.9795028492808342e-05,2.370704896748066e-05,1.835799776017666e-05,5.032002267814469e-05,10,1.8977560102939606e-05,0,1.0,11.0,1089.0
predict,onxonnxruntime1,,,10,100,3,10,1,2.6772962883114815e-05,4.0999846532940865e-05,2.7229078114032745e-05,2.857297658920288e-05,2.9047182761132716e-05,2.6772962883114815e-05,3.7174163794966746e-05,10,2.7325935661792755e-05,0,1.0,11.0,1089.0
predict,skl,1.0,15.0,100,100,3,10,1,5.596294067800045e-05,7.45910219848156e-05,5.736202001571655e-05,6.0488004237413406e-05,5.9876823797822e-05,5.596294067800045e-05,7.038481278910079e-05,10,5.7733035646378994e-05,0,,,
predict,onxpython,,,100,100,3,10,1,2.6234891265630722e-05,7.127085700631142e-05,2.6854919269680977e-05,2.8248876333236694e-05,3.1745107844471934e-05,2.6234891265630722e-05,5.765655045990031e-05,10,2.710998523980379e-05,0,1.0,11.0,1089.0
predict,onxonnxruntime1,,,100,100,3,10,1,6.321980617940426e-05,7.557100616395473e-05,6.471690721809864e-05,6.735511124134064e-05,6.624329835176468e-05,6.321980617940426e-05,7.296518659373562e-05,10,6.499351002275944e-05,0,1.0,11.0,1089.0
predict,skl,1.0,15.0,1000,100,3,10,1,0.0001414360012859106,0.0002761790528893471,0.000152096850797534,0.00015974394045770168,0.00016619719099253416,0.0001414360012859106,0.0002392999774106579,10,0.00015711807645857334,0,,,
predict,onxpython,,,1000,100,3,10,1,9.682192467153072e-05,0.0001825271174311638,9.886804036796093e-05,0.00010315701365470886,0.00010869093239307404,9.682192467153072e-05,0.0001572250350338008,10,0.00010065198875963688,0,1.0,11.0,1089.0
predict,onxonnxruntime1,,,1000,100,3,10,1,0.0003536408767104149,0.0004634181968867779,0.00035559595562517643,0.00037665897980332375,0.00037357346154749395,0.0003536408767104149,0.00043664472111057563,10,0.0003558275057002902,0,1.0,11.0,1089.0
predict,skl,1.0,2041.0,1,100,10,10,1,4.6871136873960495e-05,0.00011374312452971935,4.8084184527397156e-05,5.1170121878385544e-05,5.570042412728071e-05,4.6871136873960495e-05,9.392104442965352e-05,10,4.874600563198328e-05,0,,,
predict,onxpython,,,1,100,10,10,1,1.688813790678978e-05,8.517899550497532e-05,1.7951009795069695e-05,2.2717053070664406e-05,2.6046810671687125e-05,1.688813790678978e-05,6.498752117993696e-05,10,1.849199179559946e-05,0,1.0,11.0,79838.0
predict,onxonnxruntime1,,,1,100,10,10,1,2.3289117962121964e-05,6.567197851836681e-05,2.357899211347103e-05,2.52588652074337e-05,2.862678375095129e-05,2.3289117962121964e-05,5.304334472516392e-05,10,2.3911590687930584e-05,0,1.0,11.0,79838.0
predict,skl,1.0,2041.0,10,100,10,10,1,4.9043912440538406e-05,6.991508416831493e-05,5.054287612438202e-05,5.44767826795578e-05,5.349332932382822e-05,4.9043912440538406e-05,6.528932134283658e-05,10,5.078141111880541e-05,0,,,
predict,onxpython,,,10,100,10,10,1,1.968303695321083e-05,6.599398329854012e-05,1.9840896129608154e-05,2.1692831069231033e-05,2.518447581678629e-05,1.968303695321083e-05,5.195672150660887e-05,10,2.0070001482963562e-05,0,1.0,11.0,79838.0
predict,onxonnxruntime1,,,10,100,10,10,1,3.002304583787918e-05,4.5261112973093987e-05,3.073900006711483e-05,3.272388130426407e-05,3.264849074184895e-05,3.002304583787918e-05,4.123953948926797e-05,10,3.094191197305918e-05,0,1.0,11.0,79838.0
predict,skl,1.0,2041.0,100,100,10,10,1,6.584404036402702e-05,8.866097778081894e-05,6.720097735524178e-05,7.09120649844408e-05,7.050139829516411e-05,6.584404036402702e-05,8.313727748186584e-05,10,6.776349619030952e-05,0,,,
predict,onxpython,,,100,100,10,10,1,2.9996037483215332e-05,7.972703315317631e-05,3.165006637573242e-05,3.366800956428051e-05,3.710193559527397e-05,2.9996037483215332e-05,6.52012466131938e-05,10,3.192294389009476e-05,0,1.0,11.0,79838.0
predict,onxonnxruntime1,,,100,100,10,10,1,6.657210178673267e-05,8.756597526371479e-05,6.739119999110699e-05,7.286784239113331e-05,7.123402319848537e-05,6.657210178673267e-05,8.329500760688997e-05,10,6.862403824925423e-05,0,1.0,11.0,79838.0
predict,skl,1.0,2041.0,1000,100,10,10,1,0.00020974897779524326,0.00036583002656698227,0.00022215303033590317,0.00022786413319408894,0.0002367138396948576,0.00020974897779524326,0.0003222723234272131,10,0.0002258274471387267,0,,,
predict,onxpython,,,1000,100,10,10,1,0.00012205285020172596,0.0002310441341251135,0.00012357905507087708,0.0001294161193072796,0.00013671915512531997,0.00012205285020172596,0.0001988282423848252,10,0.00012580561451613903,0,1.0,11.0,79838.0
predict,onxonnxruntime1,,,1000,100,10,10,1,0.00036428612656891346,0.0005355819594115019,0.00036576297134160995,0.000402648001909256,0.00039117359556257726,0.00036428612656891346,0.0004900562735360059,10,0.0003678270149976015,0,1.0,11.0,79838.0
predict,skl,1.0,148765.0,1,100,20,10,1,4.958314821124077e-05,0.00012895790860056877,5.221785977482796e-05,6.661703810095787e-05,6.739888340234756e-05,4.958314821124077e-05,0.00012065879152371563,10,5.356606561690569e-05,0,,,
predict,onxpython,,,1,100,20,10,1,1.8110033124685287e-05,9.152502752840519e-05,1.9316794350743294e-05,2.0971056073904037e-05,2.724479418247938e-05,1.8110033124685287e-05,6.941061785045334e-05,10,1.973204780369997e-05,0,1.0,11.0,6133051.0
predict,onxonnxruntime1,,,1,100,20,10,1,2.521788701415062e-05,7.996801286935806e-05,2.60230153799057e-05,2.7724076062440872e-05,3.2242131419479846e-05,2.521788701415062e-05,6.367730825990604e-05,10,2.6236637495458126e-05,0,1.0,11.0,6133051.0
predict,skl,1.0,148765.0,10,100,20,10,1,5.4530100896954536e-05,7.42210540920496e-05,5.611218512058258e-05,6.471294909715652e-05,6.121131591498851e-05,5.4530100896954536e-05,7.42210540920496e-05,10,5.777343176305294e-05,0,,,
predict,onxpython,,,10,100,20,10,1,2.302299253642559e-05,7.255887612700462e-05,2.3513101041316986e-05,2.469983883202076e-05,2.903167624026537e-05,2.302299253642559e-05,5.7611564375553955e-05,10,2.3687025532126427e-05,0,1.0,11.0,6133051.0
predict,onxonnxruntime1,,,10,100,20,10,1,3.9665959775447845e-05,5.7765981182456017e-05,4.138285294175148e-05,4.389788955450058e-05,4.4145574793219564e-05,3.9665959775447845e-05,5.437289489893654e-05,10,4.257401451468468e-05,0,1.0,11.0,6133051.0
predict,skl,1.0,148765.0,100,100,20,10,1,9.8054064437747e-05,0.00013467599637806416,0.00010251603089272976,0.0001073980238288641,0.00010678241960704327,9.8054064437747e-05,0.00012692331368327727,10,0.00010320800356566906,0,,,
predict,onxpython,,,100,100,20,10,1,5.570310167968273e-05,0.00011441088281571865,5.8416975662112236e-05,6.19259662926197e-05,6.480386946350336e-05,5.570310167968273e-05,9.761757308261482e-05,10,5.962641444057226e-05,0,1.0,11.0,6133051.0
predict,onxonnxruntime1,,,100,100,20,10,1,0.00015171593986451626,0.00020402204245328903,0.0001633919309824705,0.00017148489132523537,0.00016815322451293468,0.00015171593986451626,0.0001950432038207066,10,0.00016506505198776722,0,1.0,11.0,6133051.0
predict,skl,1.0,148765.0,1000,100,20,10,1,0.00039259600453078747,0.0007433111313730478,0.0004352019168436527,0.0005596010014414787,0.0005088747246190905,0.00039259600453078747,0.0007131528495396414,10,0.0004943390376865864,0,,,
predict,onxpython,,,1000,100,20,10,1,0.00027279811911284924,0.00044414913281798363,0.00027931807562708855,0.0003002199809998274,0.00030881573911756277,0.00027279811911284924,0.0004132112917220508,10,0.00028743501752614975,0,1.0,11.0,6133051.0
predict,onxonnxruntime1,,,1000,100,20,10,1,0.0009690618608146906,0.0014171530492603779,0.0009932168759405613,0.0010406870860606432,0.0010527194710448385,0.0009690618608146906,0.0013088646413995622,10,0.0009951810352504253,0,1.0,11.0,6133051.0
predict,skl,1.0,15.0,1,200,3,10,1,4.695192910730839e-05,0.00013270904310047626,4.752189852297306e-05,5.02199400216341e-05,5.7235034182667734e-05,4.695192910730839e-05,0.00010672224506035706,10,4.785007331520319e-05,0,,,
predict,onxpython,,,1,200,3,10,1,1.7313985154032707e-05,9.068404324352741e-05,1.7761019989848137e-05,1.808605156838894e-05,2.5411881506443023e-05,1.7313985154032707e-05,6.810282981600284e-05,10,1.7874990589916706e-05,0,1.0,11.0,1095.0
predict,onxonnxruntime1,,,1,200,3,10,1,2.411985769867897e-05,7.976801134645939e-05,2.4552922695875168e-05,2.53401231020689e-05,3.064561169594526e-05,2.411985769867897e-05,6.284513863292216e-05,10,2.4898559786379337e-05,0,1.0,11.0,1095.0
predict,skl,1.0,15.0,10,200,3,10,1,4.841014742851257e-05,6.718211807310581e-05,4.871212877333164e-05,5.30988909304142e-05,5.202530883252621e-05,4.841014742851257e-05,6.312374126463797e-05,10,4.902889486402273e-05,0,,,
predict,onxpython,,,10,200,3,10,1,1.881108619272709e-05,6.727408617734909e-05,1.9039958715438843e-05,2.0001083612442017e-05,2.434581983834505e-05,1.881108619272709e-05,5.245627003607261e-05,10,1.9269995391368866e-05,0,1.0,11.0,1095.0
predict,onxonnxruntime1,,,10,200,3,10,1,2.8783921152353287e-05,4.289112985134125e-05,2.922886051237583e-05,3.0071940273046494e-05,3.0966801568865775e-05,2.8783921152353287e-05,3.906451489701801e-05,10,2.9294518753886223e-05,0,1.0,11.0,1095.0
predict,skl,1.0,15.0,100,200,3,10,1,6.19138590991497e-05,7.887999527156353e-05,6.239302456378937e-05,6.49159774184227e-05,6.505986675620079e-05,6.19138590991497e-05,7.504271949065e-05,10,6.276101339608431e-05,0,,,
predict,onxpython,,,100,200,3,10,1,3.2570911571383476e-05,7.756915874779224e-05,3.278697840869427e-05,3.365497104823589e-05,3.7715118378400805e-05,3.2570911571383476e-05,6.380744432698796e-05,10,3.310199826955795e-05,0,1.0,11.0,1095.0
predict,onxonnxruntime1,,,100,200,3,10,1,7.06829596310854e-05,8.232798427343369e-05,7.12159089744091e-05,7.431395351886749e-05,7.319210562855006e-05,7.06829596310854e-05,7.974874918072873e-05,10,7.146445568650961e-05,0,1.0,11.0,1095.0
predict,skl,1.0,15.0,1000,200,3,10,1,0.00020682299509644508,0.000400780001655221,0.00021247495897114277,0.00023404788225889206,0.0002377328695729375,0.00020682299509644508,0.0003462031989640866,10,0.00021648802794516087,0,,,
predict,onxpython,,,1000,200,3,10,1,0.0001675661187618971,0.000255875987932086,0.00016909907571971416,0.00017277197912335396,0.0001788801746442914,0.0001675661187618971,0.00022930867767963247,10,0.00017093692440539598,0,1.0,11.0,1095.0
predict,onxonnxruntime1,,,1000,200,3,10,1,0.00045473105274140835,0.0005437179934233427,0.00045762001536786556,0.0005186281632632017,0.0004855376435443759,0.00045473105274140835,0.0005437179934233427,10,0.0004741086158901453,0,1.0,11.0,1095.0
predict,skl,1.0,2025.0,1,200,10,10,1,4.7181034460663795e-05,0.00011478178203105927,4.8304907977581024e-05,5.277502350509167e-05,5.640024319291115e-05,4.7181034460663795e-05,9.487179050800341e-05,10,4.9513415433466434e-05,0,,,
predict,onxpython,,,1,200,10,10,1,1.8701190128922462e-05,8.789985440671444e-05,1.89170241355896e-05,2.0005041733384132e-05,2.6249117217957975e-05,1.8701190128922462e-05,6.656817152559146e-05,10,1.9089551642537117e-05,0,1.0,11.0,79574.0
predict,onxonnxruntime1,,,1,200,10,10,1,2.559390850365162e-05,7.412396371364594e-05,2.5935936719179153e-05,2.7200905606150627e-05,3.127104137092829e-05,2.559390850365162e-05,5.938429501183253e-05,10,2.60575907304883e-05,0,1.0,11.0,79574.0
predict,skl,1.0,2025.0,10,200,10,10,1,5.058501847088337e-05,7.011508569121361e-05,5.108094774186611e-05,5.4462114349007607e-05,5.4916180670261386e-05,5.058501847088337e-05,6.809339168696189e-05,10,5.124881863594055e-05,0,,,
predict,onxpython,,,10,200,10,10,1,2.0753126591444016e-05,6.803683936595917e-05,2.1388055756688118e-05,2.2782012820243835e-05,2.6565813459455968e-05,2.0753126591444016e-05,5.375096085677687e-05,10,2.1570012904703617e-05,0,1.0,11.0,79574.0
predict,onxonnxruntime1,,,10,200,10,10,1,3.426591865718365e-05,4.8462999984622e-05,3.445008769631386e-05,3.57581302523613e-05,3.6722258664667605e-05,3.426591865718365e-05,4.5026822845180074e-05,10,3.506953362375498e-05,0,1.0,11.0,79574.0
predict,skl,1.0,2025.0,100,200,10,10,1,7.167505100369453e-05,9.273807518184185e-05,7.30839092284441e-05,7.693609222769737e-05,7.637280505150557e-05,7.167505100369453e-05,8.798653841949419e-05,10,7.450103294104338e-05,0,,,
predict,onxpython,,,100,200,10,10,1,3.723497502505779e-05,8.846493437886238e-05,3.8176076486706734e-05,4.044594243168831e-05,4.399598110467195e-05,3.723497502505779e-05,7.318117907579449e-05,10,3.8610538467764854e-05,0,1.0,11.0,79574.0
predict,onxonnxruntime1,,,100,200,10,10,1,9.558419696986675e-05,0.00012141792103648186,9.74040012806654e-05,0.0001016790047287941,0.00010142531245946885,9.558419696986675e-05,0.00011568852116948877,10,9.950995445251465e-05,0,1.0,11.0,79574.0
predict,skl,1.0,2025.0,1000,200,10,10,1,0.0002752698492258787,0.0004818611778318882,0.0002812701277434826,0.00030430383048951626,0.0003080081893131137,0.0002752698492258787,0.0004234580145974304,10,0.00028658495284616947,0,,,
predict,onxpython,,,1000,200,10,10,1,0.0001937979832291603,0.0002970381174236536,0.00019815191626548767,0.00020379293709993362,0.0002098568482324481,0.0001937979832291603,0.0002674579647205061,10,0.00019946286920458078,0,1.0,11.0,79574.0
predict,onxonnxruntime1,,,1000,200,10,10,1,0.0006038770079612732,0.0008232509717345238,0.0006147280801087618,0.0006642041262239218,0.0006526290439069271,0.0006038770079612732,0.0007764303083210886,10,0.0006349110044538975,0,1.0,11.0,79574.0
predict,skl,1.0,138959.0,1,200,20,10,1,4.967814311385155e-05,0.00012969295494258404,5.122995935380459e-05,5.780602805316448e-05,6.168792024254798e-05,4.967814311385155e-05,0.0001070930940135071,10,5.336501635611057e-05,0,,,
predict,onxpython,,,1,200,20,10,1,1.96180772036314e-05,9.384891018271446e-05,2.0019011572003365e-05,2.1571991965174675e-05,2.8169481083750725e-05,1.96180772036314e-05,7.121233326517534e-05,10,2.0353938452899456e-05,0,1.0,11.0,5750904.0
predict,onxonnxruntime1,,,1,200,20,10,1,2.647191286087036e-05,7.989397272467613e-05,2.706097438931465e-05,2.8564129024744034e-05,3.33515927195549e-05,2.647191286087036e-05,6.408905939092282e-05,10,2.757448237389326e-05,0,1.0,11.0,5750904.0
predict,skl,1.0,138959.0,10,200,20,10,1,5.577621050179005e-05,7.765903137624264e-05,5.789985880255699e-05,6.0634920373559e-05,6.057512946426869e-05,5.577621050179005e-05,7.282505109081687e-05,10,5.8071454986929893e-05,0,,,
predict,onxpython,,,10,200,20,10,1,2.3925909772515297e-05,7.177609950304031e-05,2.488400787115097e-05,2.895807847380638e-05,3.0731456354260446e-05,2.3925909772515297e-05,5.7999101627565424e-05,10,2.5396468117833138e-05,0,1.0,11.0,5750904.0
predict,onxonnxruntime1,,,10,200,20,10,1,4.457705654203892e-05,6.213085725903511e-05,4.626414738595486e-05,4.804995842278004e-05,4.887657705694437e-05,4.457705654203892e-05,5.936898792400591e-05,10,4.725845064967871e-05,0,1.0,11.0,5750904.0
predict,skl,1.0,138959.0,100,200,20,10,1,0.00011115800589323044,0.00014840206131339073,0.0001134839840233326,0.00011972198262810707,0.0001185376662760973,0.00011115800589323044,0.00013903176133006232,10,0.00011528003960847855,0,,,
predict,onxpython,,,100,200,20,10,1,6.194715388119221e-05,0.00011699902825057507,6.35320320725441e-05,6.759003736078739e-05,7.015583105385303e-05,6.194715388119221e-05,0.00010108368627293344,10,6.49505527690053e-05,0,1.0,11.0,5750904.0
predict,onxonnxruntime1,,,100,200,20,10,1,0.00016835099086165428,0.00022052880376577377,0.0001815538853406906,0.0001896850299090147,0.0001852557063102722,0.00016835099086165428,0.00021215570410925327,10,0.00018344749696552753,0,1.0,11.0,5750904.0
predict,skl,1.0,138959.0,1000,200,20,10,1,0.000494405860081315,0.0008392601739615202,0.0005012610927224159,0.0005459499079734087,0.000552208605222404,0.000494405860081315,0.0007471612062396523,10,0.0005158735439181328,0,,,
predict,onxpython,,,1000,200,20,10,1,0.0003412039950489998,0.0004962040111422539,0.00034802895970642567,0.0003651680890470743,0.00036808780860155823,0.0003412039950489998,0.00045456660734548445,10,0.00034923001658171415,0,1.0,11.0,5750904.0
predict,onxonnxruntime1,,,1000,200,20,10,1,0.0011596048716455698,0.0016041321214288473,0.0011674219276756048,0.001194625860080123,0.0012273739324882627,0.0011596048716455698,0.0014853663846090114,10,0.001169082592241466,0,1.0,11.0,5750904.0
