N,count,degree,dim,error_c,interaction_only,lower,max,max3,mean,median,min,min3,number,order,repeat,test,upper
1000,10,3,10,0,False,0.007229076232761145,0.007342860102653503,0.007285241968929768,0.007278125081211328,0.007280763937160373,0.007229076232761145,0.007277433294802904,1,F,10,PF-DEV,0.007332492691034896
10000,10,3,10,0,False,0.03693734535349809,0.04228187119588256,0.04227401176467538,0.04118290445767343,0.04226011037826538,0.03679833002388477,0.04225686425343156,1,C,10,PF-0.20.2,0.04228187119588256
10000,10,3,10,0,False,0.031804367899894714,0.03194904373958707,0.03192813787609339,0.031893115816637875,0.03190417680889368,0.031804367899894714,0.031893101055175066,1,C,10,PF-DEV,0.03194904373958707
10000,10,3,10,0,False,0.03735101429458282,0.04221944836899638,0.042176586110144854,0.04118064767681062,0.04215526604093611,0.0368203092366457,0.04213414806872606,1,F,10,PF-0.20.2,0.04221944836899638
10000,10,3,10,0,False,0.03172618476673961,0.031890824902802706,0.031863515730947256,0.03182156928814948,0.031839500181376934,0.03172618476673961,0.031809899024665356,1,F,10,PF-DEV,0.031890824902802706
1,10,3,10,0,True,0.0019721020944416523,0.022775069810450077,0.002003692090511322,0.004075599974021316,0.0019904954824596643,0.0019721020944416523,0.001986812800168991,1,C,10,PF-0.20.2,0.01629269111563069
1,10,3,10,0,True,0.0020284526981413364,0.002105426974594593,0.002064164262264967,0.0020523428451269866,0.002045978559181094,0.0020284526981413364,0.0020371112041175365,1,C,10,PF-DEV,0.0020975029369625607
1,10,3,10,0,True,0.0019493992440402508,0.0019911876879632473,0.0019851443357765675,0.0019718304742127658,0.0019685502629727125,0.0019493992440402508,0.0019668200984597206,1,F,10,PF-0.20.2,0.0019911876879632473
1,10,3,10,0,True,0.002026196103543043,0.0020636022090911865,0.002053470816463232,0.002045765006914735,0.0020466605201363564,0.002026196103543043,0.002041259314864874,1,F,10,PF-DEV,0.0020636022090911865
10,10,3,10,0,True,0.0022171330638229847,0.0022379690781235695,0.0022302246652543545,0.002227554703131318,0.002227694960311055,0.0022171330638229847,0.0022240281105041504,1,C,10,PF-0.20.2,0.0022379690781235695
10,10,3,10,0,True,0.00225435895845294,0.0022989818826317787,0.0022722422145307064,0.002271325932815671,0.0022690249606966972,0.00225435895845294,0.0022665192373096943,1,C,10,PF-DEV,0.002296080816036479
10,10,3,10,0,True,0.0022122119553387165,0.0022559878416359425,0.002231178805232048,0.0022236443590372803,0.0022188895381987095,0.0022122119553387165,0.0022173598408699036,1,F,10,PF-0.20.2,0.002248264426080986
10,10,3,10,0,True,0.0022861850447952747,0.0023415391333401203,0.002315906807780266,0.002309933165088296,0.0023098380770534277,0.0022861850447952747,0.0023006307892501354,1,F,10,PF-DEV,0.002338920640250673
100,10,3,10,0,True,0.00244023185223341,0.0025231190957129,0.0024905619211494923,0.002465970115736127,0.002456694608554244,0.00244023185223341,0.0024454151280224323,1,C,10,PF-0.20.2,0.002518337771040031
100,10,3,10,0,True,0.002493608742952347,0.0025210250169038773,0.0025078807957470417,0.00250288276001811,0.00249961344525218,0.002493608742952347,0.00249794265255332,1,C,10,PF-DEV,0.0025193061463042237
100,10,3,10,0,True,0.0024060606956481934,0.002500005066394806,0.0024607349187135696,0.002442426746711135,0.0024367652367800474,0.0024060606956481934,0.0024310839362442493,1,F,10,PF-0.20.2,0.0024933215248593957
100,10,3,10,0,True,0.0024637700989842415,0.0025145960971713066,0.0024960367009043694,0.002486491948366165,0.0024847507011145353,0.0024637700989842415,0.002477792091667652,1,F,10,PF-DEV,0.0025145960971713066
1000,10,3,10,0,True,0.004354881932075108,0.004603459965437651,0.004577354062348604,0.004538975516334176,0.004570466466248035,0.004261322785168886,0.004565151873975992,1,C,10,PF-0.20.2,0.004603459965437651
1000,10,3,10,0,True,0.004094751551747322,0.004162912257015705,0.004136004950851202,0.004120003106072545,0.004109608009457588,0.004094751551747322,0.004104169085621834,1,C,10,PF-DEV,0.004162912257015705
1000,10,3,10,0,True,0.0042933751828968525,0.004339923150837421,0.004312851931899786,0.004309322685003281,0.004308152478188276,0.0042933751828968525,0.004304893780499697,1,F,10,PF-0.20.2,0.004333367861739935
1000,10,3,10,0,True,0.003816467709839344,0.003865214064717293,0.0038581890985369682,0.0038436286151409147,0.0038404117804020643,0.003816467709839344,0.003838681150227785,1,F,10,PF-DEV,0.003865214064717293
10000,10,3,10,0,True,0.019872044708359966,0.023403126280754805,0.02323889173567295,0.022529449267312884,0.023173431400209665,0.019793868996202946,0.02316560409963131,1,C,10,PF-0.20.2,0.023403126280754805
10000,10,3,10,0,True,0.017236759886145592,0.017396841198205948,0.017297321930527687,0.01728987544775009,0.017275328980758786,0.017236759886145592,0.017268055118620396,1,C,10,PF-DEV,0.01737317534442214
10000,10,3,10,0,True,0.01979445805773139,0.019872156903147697,0.01985780894756317,0.01983396764844656,0.019839097978547215,0.01979445805773139,0.019816894084215164,1,F,10,PF-0.20.2,0.019872156903147697
10000,10,3,10,0,True,0.013876853045076132,0.013970885891467333,0.013935086783021688,0.013916397327557206,0.013914755079895258,0.013876853045076132,0.01389476889744401,1,F,10,PF-DEV,0.013970885891467333
1,10,3,20,0,False,0.020049986895173788,0.0264639500528574,0.020365928765386343,0.020813321182504296,0.02014865865930915,0.020049986895173788,0.020105740055441856,1,C,10,PF-0.20.2,0.02451279736196484
1,10,3,20,0,False,0.020264218095690012,0.02067005028948188,0.020516577176749706,0.020417159842327236,0.020395168103277683,0.020264218095690012,0.020352686755359173,1,C,10,PF-DEV,0.02066593583102991
1,10,3,20,0,False,0.020004155579954386,0.020315751899033785,0.020167871844023466,0.02009592317044735,0.020062017487362027,0.020004155579954386,0.020026700105518103,1,F,10,PF-0.20.2,0.02028157052723671
1,10,3,20,0,False,0.02020730683580041,0.021538094617426395,0.021121212281286716,0.02071388657204807,0.02055683685466647,0.02020730683580041,0.020431156735867262,1,F,10,PF-DEV,0.02150776429214287
10,10,3,20,0,False,0.022711134050041437,0.023094069212675095,0.022916685789823532,0.0228627719450742,0.022847712971270084,0.022711134050041437,0.02281137788668275,1,C,10,PF-0.20.2,0.02305848726319283
10,10,3,20,0,False,0.022725612856447697,0.023035816848278046,0.022885821759700775,0.02283955831080675,0.02282355888746679,0.022725612856447697,0.02281136019155383,1,C,10,PF-DEV,0.023011702822617545
10,10,3,20,0,False,0.022504044696688652,0.02286253497004509,0.02274803165346384,0.02264207983389497,0.022619368275627494,0.022504044696688652,0.022605972830206156,1,F,10,PF-0.20.2,0.022859598926851438
10,10,3,20,0,False,0.022706189192831516,0.022988686803728342,0.02292178338393569,0.02286277022212744,0.022864378290250897,0.022706189192831516,0.022836176212877035,1,F,10,PF-DEV,0.022988686803728342
100,10,3,20,0,False,0.026325134039553864,0.027252706233412027,0.027131028939038515,0.026929550478234886,0.027030385565012693,0.026136338245123625,0.026899924036115408,1,C,10,PF-0.20.2,0.027252706233412027
100,10,3,20,0,False,0.026841976214200258,0.027067780029028654,0.027034325059503317,0.02697299811989069,0.026982879266142845,0.026841976214200258,0.026955369394272566,1,C,10,PF-DEV,0.027067780029028654
100,10,3,20,0,False,0.02598406281322241,0.026482337154448032,0.02642993489280343,0.02629545363597572,0.0263281618244946,0.02598406281322241,0.02625691331923008,1,F,10,PF-0.20.2,0.026482337154448032
100,10,3,20,0,False,0.02552758576348424,0.025942489970475435,0.025822589173913002,0.025734424218535425,0.02573753334581852,0.02552758576348424,0.025663733948022127,1,F,10,PF-DEV,0.025942489970475435
1000,10,3,20,0,False,0.058367246861449555,0.06297671375796199,0.0627176919952035,0.06178683680482209,0.06264842813834548,0.0582134909927845,0.06250612810254097,1,C,10,PF-0.20.2,0.06297671375796199
1000,10,3,20,0,False,0.05484229372814298,0.05529989302158356,0.05514238914474845,0.055050658993422985,0.05507928552106023,0.05484229372814298,0.05495926598086953,1,C,10,PF-DEV,0.05529989302158356
1000,10,3,20,0,False,0.05774620594456792,0.05833798833191395,0.058145713061094284,0.058011258486658335,0.058011146960780025,0.05774620594456792,0.05794660933315754,1,F,10,PF-0.20.2,0.05833798833191395
1000,10,3,20,0,False,0.04980729101225734,0.050466390792280436,0.050116184167563915,0.050061879213899374,0.05005125538446009,0.04980729101225734,0.04995163902640343,1,F,10,PF-DEV,0.050418584531455736
10000,10,3,20,0,False,0.31698021454150427,0.3562614042311907,0.35543939331546426,0.3474942144006491,0.35497035225853324,0.3163334997370839,0.3547317930497229,1,C,10,PF-0.20.2,0.3562614042311907
10000,10,3,20,0,False,0.2845525396987796,0.28570305509492755,0.2852125847712159,0.28496799282729623,0.2847668332979083,0.2845525396987796,0.2846970842219889,1,C,10,PF-DEV,0.28570305509492755
10000,10,3,20,0,False,0.3200094714137278,0.3567464011721313,0.3549874508753419,0.34802794638089835,0.354898574994877,0.3163844868540764,0.35469352826476097,1,F,10,PF-0.20.2,0.3567464011721313
10000,10,3,20,0,False,0.2845661109313369,0.285315350163728,0.2852309667505324,0.2849339216016233,0.28487902763299644,0.2845661109313369,0.28468509297817945,1,F,10,PF-DEV,0.285315350163728
1,10,3,20,0,True,0.015280820894986391,0.02100351359695196,0.015424192883074284,0.015925686759874224,0.015365561470389366,0.015280820894986391,0.015342545229941607,1,C,10,PF-0.20.2,0.019244660140439226
1,10,3,20,0,True,0.01531900092959404,0.01563479518517852,0.01549391308799386,0.015437192795798183,0.015419077826663852,0.01531900092959404,0.015401515178382397,1,C,10,PF-DEV,0.015603269978305046
1,10,3,20,0,True,0.015101457946002483,0.015274206176400185,0.015217687003314495,0.015179579425603152,0.015175983309745789,0.015101457946002483,0.015157902147620916,1,F,10,PF-0.20.2,0.015273226335101866
1,10,3,20,0,True,0.015398966148495674,0.015583843924105167,0.015521130990236998,0.015482571069151163,0.015474771847948432,0.015398966148495674,0.015453504398465157,1,F,10,PF-DEV,0.01558270862777514
10,10,3,20,0,True,0.01734909089282155,0.017550627700984478,0.01741907699033618,0.017406876059249045,0.017391911009326577,0.01734909089282155,0.017376838717609644,1,C,10,PF-0.20.2,0.017524098691186422
10,10,3,20,0,True,0.01740670545598898,0.017696217633783817,0.01762890676036477,0.01756826336495578,0.017575992038473487,0.017392176669090986,0.017541326582431793,1,C,10,PF-DEV,0.017696217633783817
10,10,3,20,0,True,0.017333488911390305,0.017472311854362488,0.017429068218916655,0.01739815780892968,0.017406400991603732,0.017333488911390305,0.017390744760632515,1,F,10,PF-0.20.2,0.017472311854362488
10,10,3,20,0,True,0.017449550796300173,0.01765036629512906,0.01754346489906311,0.017525903601199388,0.01751930732280016,0.017449550796300173,0.01750760804861784,1,F,10,PF-DEV,0.017639112217887894
100,10,3,20,0,True,0.019526786555307478,0.020332027226686478,0.02020289795473218,0.020017710933461785,0.020074949832633138,0.019457632675766945,0.019959621131420135,1,C,10,PF-0.20.2,0.020332027226686478
100,10,3,20,0,True,0.019935376942157745,0.020244796760380268,0.02016463503241539,0.020047702034935354,0.01999439299106598,0.019935376942157745,0.019971853122115135,1,C,10,PF-DEV,0.020244796760380268
100,10,3,20,0,True,0.019180194523646978,0.019670413807034492,0.019497340079396963,0.019449029583483934,0.019447304541245103,0.019179557915776968,0.0194244971498847,1,F,10,PF-0.20.2,0.019670413807034492
100,10,3,20,0,True,0.01911790415649287,0.019336733035743237,0.019292606972157955,0.01924967304803431,0.019262888468801975,0.019104652106761932,0.019251621328294277,1,F,10,PF-DEV,0.019336733035743237
1000,10,3,20,0,True,0.044549807760006964,0.04854967072606087,0.04806992085650563,0.04733222890645265,0.04801334301009774,0.04451707890257239,0.04788109892979264,1,C,10,PF-0.20.2,0.04854967072606087
1000,10,3,20,0,True,0.04194898996502161,0.042165510822087526,0.04205238725990057,0.042021758202463386,0.0420050157699734,0.04194898996502161,0.041977554094046354,1,C,10,PF-DEV,0.04215343291772309
1000,10,3,20,0,True,0.04411533335223794,0.04476596601307392,0.04457559296861291,0.04442470581270754,0.04442008351907134,0.04411533335223794,0.04433399811387062,1,F,10,PF-0.20.2,0.04476596601307392
1000,10,3,20,0,True,0.038258559844991345,0.03835416305810213,0.03833459271118045,0.03831253726966679,0.038314992329105735,0.03825478907674551,0.03830183111131191,1,F,10,PF-DEV,0.03835416305810213
10000,10,3,20,0,True,0.2393919182428444,0.26732274796813726,0.26675323443487287,0.26115904483012853,0.2666079821065068,0.2389256781898439,0.2664965996518731,1,C,10,PF-0.20.2,0.26732274796813726
10000,10,3,20,0,True,0.21397975273430347,0.21564904088154435,0.2146049407310784,0.21457100682891905,0.2145545999519527,0.21397975273430347,0.21445252792909741,1,C,10,PF-DEV,0.21547718143925407
10000,10,3,20,0,True,0.2412570384982677,0.2668422698043287,0.2666786056943238,0.2614491016138345,0.26645920635201037,0.23879913100972772,0.26639401400461793,1,F,10,PF-0.20.2,0.2668422698043287
10000,10,3,20,0,True,0.21409802790731192,0.21578524820506573,0.21458606282249093,0.21453443490900098,0.21444384311325848,0.21409802790731192,0.21439329208806157,1,F,10,PF-DEV,0.21541100877289546
1,10,3,30,0,False,0.061979238875210285,0.06682709977030754,0.062442976981401443,0.06268242709338664,0.06218385323882103,0.061979238875210285,0.06217336328700185,1,C,10,PF-0.20.2,0.06540776481117767
1,10,3,30,0,False,0.062166967894881964,0.06280793435871601,0.06274197809398174,0.06250694319605828,0.062480728374794126,0.062166967894881964,0.06241985131055117,1,C,10,PF-DEV,0.06280793435871601
1,10,3,30,0,False,0.06172792939469218,0.06256419094279408,0.062184378039091825,0.062056995229795575,0.062017014948651195,0.06172792939469218,0.06195100024342537,1,F,10,PF-0.20.2,0.06251206974599913
1,10,3,30,0,False,0.06213669711723924,0.06327321799471974,0.06253410410135984,0.062474073469638826,0.062405726639553905,0.06213669711723924,0.06236697779968381,1,F,10,PF-DEV,0.06304657566889836
10,10,3,30,0,False,0.07104153791442513,0.0721262851729989,0.0716332895681262,0.07148108752444386,0.0714433507528156,0.07104153791442513,0.07135176286101341,1,C,10,PF-0.20.2,0.07208692962519615
10,10,3,30,0,False,0.0712601076811552,0.0723801851272583,0.07182141579687595,0.07155983224511146,0.07145270961336792,0.0712601076811552,0.07133542699739337,1,C,10,PF-DEV,0.07222201379417435
10,10,3,30,0,False,0.0699376966804266,0.07071537990123034,0.07030518027022481,0.0702593894675374,0.07024277187883854,0.0699376966804266,0.07012601708993316,1,F,10,PF-0.20.2,0.07067002995106988
10,10,3,30,0,False,0.0703912191092968,0.07103294413536787,0.07096525514498353,0.07076543960720301,0.07075478695333004,0.0703912191092968,0.07067056698724627,1,F,10,PF-DEV,0.07103294413536787
100,10,3,30,0,False,0.08273093961179256,0.0882873460650444,0.08705246960744262,0.08583031883463263,0.08635276928544044,0.08273093961179256,0.08592383889481425,1,C,10,PF-0.20.2,0.0882873460650444
100,10,3,30,0,False,0.08452150598168373,0.0858887629583478,0.08490851474925876,0.08487303582951426,0.08478120993822813,0.08452150598168373,0.08472242765128613,1,C,10,PF-DEV,0.08558588927668409
100,10,3,30,0,False,0.08522067591547966,0.08792669279500842,0.08675610227510333,0.08641276150010527,0.08640899299643934,0.08522067591547966,0.08595272433012724,1,F,10,PF-0.20.2,0.08783370048538582
100,10,3,30,0,False,0.08361155586317182,0.08496718108654022,0.08446330204606056,0.08424242953769863,0.08429876388981938,0.08361155586317182,0.08404720108956099,1,F,10,PF-DEV,0.08496718108654022
1000,10,3,30,0,False,0.19673461770553674,0.21729621710255742,0.2169042811729014,0.21265988484956325,0.21658702148124576,0.19626550003886223,0.21633657813072205,1,C,10,PF-0.20.2,0.21729621710255742
1000,10,3,30,0,False,0.18975005778826637,0.19128613779321313,0.1910628778859973,0.19075526180677116,0.19095531990751624,0.1895208810456097,0.19088170491158962,1,C,10,PF-DEV,0.19128613779321313
1000,10,3,30,0,False,0.19682124298732515,0.21769030299037695,0.2172115291468799,0.2129951066803187,0.21701371110975742,0.19518107594922185,0.21676267171278596,1,F,10,PF-0.20.2,0.21769030299037695
1000,10,3,30,0,False,0.1894833417609334,0.19205045932903886,0.19072350487113,0.19045858578756453,0.1904399893246591,0.1894833417609334,0.19031466078013182,1,F,10,PF-DEV,0.19177194121101768
10000,10,3,30,0,False,1.2286914740689099,1.2372300839051604,1.2364886510185897,1.2337373404763639,1.2343425445724279,1.2286914740689099,1.2325158971361816,1,C,10,PF-0.20.2,1.2372300839051604
10000,10,3,30,0,False,1.0041090790182352,1.013280242215842,1.0106732621788979,1.007981131458655,1.0074242646805942,1.0041090790182352,1.0062327259220183,1,C,10,PF-DEV,1.013280242215842
10000,10,3,30,0,False,1.233036708086729,1.3021632730960846,1.2484480100683868,1.2484727282542736,1.239022234454751,1.233036708086729,1.2371634063310921,1,F,10,PF-0.20.2,1.2882568685221212
10000,10,3,30,0,False,1.0036775590851903,1.008600520901382,1.0070214811712503,1.0059444341808557,1.0060558458790183,1.0036775590851903,1.0049795280210674,1,F,10,PF-DEV,1.008600520901382
1,10,3,30,0,True,0.05139030376449227,0.07006472768262029,0.05190900573506951,0.05354408901184797,0.05167047632858157,0.05139030376449227,0.05160378199070692,1,C,10,PF-0.20.2,0.0643490717488631
1,10,3,30,0,True,0.05213564009449962,0.05266677401959896,0.052630417980253696,0.052480797795578835,0.052527361549437046,0.05208305176347494,0.05244739819318056,1,C,10,PF-DEV,0.05266677401959896
1,10,3,30,0,True,0.050861419178545475,0.05149463703855872,0.0513742221519351,0.05117507791146636,0.051182490307837725,0.050861419178545475,0.05100165121257305,1,F,10,PF-0.20.2,0.05149463703855872
1,10,3,30,0,True,0.052339843939989805,0.05323844589293003,0.0527518792077899,0.052698791958391666,0.05272473953664303,0.052339843939989805,0.05264999903738499,1,F,10,PF-DEV,0.05321388072909217
10,10,3,30,0,True,0.0578984790481627,0.05845245812088251,0.0583876958116889,0.05824171113781631,0.05827984749339521,0.0578984790481627,0.05820018798112869,1,C,10,PF-0.20.2,0.05845245812088251
10,10,3,30,0,True,0.05840643774718046,0.05914666689932346,0.0588941378518939,0.058735413616523145,0.0586880212649703,0.05840643774718046,0.05859890393912792,1,C,10,PF-DEV,0.05914666689932346
10,10,3,30,0,True,0.05767940590158105,0.05846197670325637,0.058313320856541395,0.058046220289543274,0.058040867326781154,0.05767940590158105,0.057901947759091854,1,F,10,PF-0.20.2,0.05846197670325637
10,10,3,30,0,True,0.058374451917812854,0.05901694996282458,0.05890127690508962,0.05874215224757791,0.058732747565954924,0.058374103624373674,0.05865756096318364,1,F,10,PF-DEV,0.05901694996282458
100,10,3,30,0,True,0.06659323815256357,0.07146448828279972,0.06919890502467752,0.06798410997726023,0.06712438468821347,0.06659323815256357,0.06689541880041361,1,C,10,PF-0.20.2,0.07117752725269738
100,10,3,30,0,True,0.06822713976725936,0.06896984903141856,0.068763199262321,0.06857579005882145,0.06857922580093145,0.06822713976725936,0.06849129218608141,1,C,10,PF-DEV,0.06896984903141856
100,10,3,30,0,True,0.06884530885145068,0.0720191691070795,0.06960482290014625,0.0696998700965196,0.06950261956080794,0.06884530885145068,0.0694747781381011,1,F,10,PF-0.20.2,0.0712691951700306
100,10,3,30,0,True,0.06816239794716239,0.06888787122443318,0.06870965985581279,0.06856439169496298,0.06856900919228792,0.06816239794716239,0.06842255406081676,1,F,10,PF-DEV,0.06888787122443318
1000,10,3,30,0,True,0.1640806128397066,0.1813932009972632,0.18100135494023561,0.1774049483705312,0.18062250106595457,0.16358618391677737,0.18054581293836236,1,C,10,PF-0.20.2,0.1813932009972632
1000,10,3,30,0,True,0.1590347201563418,0.1611484126187861,0.16009129397571087,0.1598909898661077,0.159900295548141,0.1590347201563418,0.15939379623159766,1,C,10,PF-DEV,0.1611187012330252
1000,10,3,30,0,True,0.16463149152214435,0.18117924220860004,0.18103172816336155,0.17729763546958566,0.1804223528597504,0.16310883918777108,0.18017617892473936,1,F,10,PF-0.20.2,0.18117924220860004
1000,10,3,30,0,True,0.1586796580813825,0.16086747404187918,0.1601658738218248,0.159674897743389,0.15960163855925202,0.1586796580813825,0.1591930240392685,1,F,10,PF-DEV,0.16086747404187918
10000,10,3,30,0,True,1.0228145676665008,1.036050514318049,1.030159908812493,1.0283948504831641,1.0276755285449326,1.0228145676665008,1.0266835787333548,1,C,10,PF-0.20.2,1.0354003750850207
10000,10,3,30,0,True,0.8354951543733478,0.8393653319217265,0.8390143299475312,0.8377683684695512,0.838043890427798,0.8354951543733478,0.8371721464209259,1,C,10,PF-DEV,0.8393653319217265
10000,10,3,30,0,True,1.0245730257593095,1.0452778059989214,1.034466169308871,1.031667345808819,1.030131075065583,1.0245730257593095,1.025973746087402,1,F,10,PF-0.20.2,1.0452778059989214
10000,10,3,30,0,True,0.8365429770201445,0.840639035217464,0.8385940948501229,0.8381793644279242,0.8377046324312687,0.8365429770201445,0.8374973451718688,1,F,10,PF-DEV,0.8405606778373393
